市区町村,種別,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
大阪府大東市,工業地,100,99.61038961,99.61038961,99.80519481,101.6233766,103.5714286,103.5714286,105.1948052,108.7662338,112.6623377,119.4805195
神奈川県二宮町,住宅地,100,97.68158236,94.86057069,92.42866407,90.07782101,87.9539559,86.08949416,84.80869001,84.45201038,84.76005188,85.42477302
愛知県知多市,商業地,100,99.10150559,96.9645459,95.77464789,95.31325886,95.31325886,93.80767363,93.80767363,94.39048082,95.79893152,96.69742593
愛知県江南市,商業地,100,101.6250303,102.7407228,102.9105021,102.9105021,103.4440941,102.0373514,102.2313849,103.4198399,105.5056997,108.17366
宮城県仙台市泉区,商業地,100,100.9680542,107.1151985,115.125847,124.9273959,135.0193611,139.4724105,144.8693127,151.2100678,158.7608906,168.0058083
福岡県久留米市,商業地,100,100.8622207,102.7626254,105.3140947,108.5870139,112.8717227,114.9040999,118.6521204,124.4589125,132.2804857,141.2458209
神奈川県横浜市神奈川区,工業地,100,102.8846154,105.7692308,109.6153846,114.4230769,120.1923077,126.9230769,134.6153846,149.0384615,171.1538462,192.3076923
長崎県時津町,商業地,100,100.574988,101.2458074,102.5874461,104.5519885,106.6123622,106.6123622,108.241495,110.5893627,113.5601342,116.6267369
埼玉県入間市,住宅地,100,100.4784958,100.6304886,100.6924116,100.6586354,100.4390903,99.6678676,99.88178338,100.962621,102.5838775,104.081288
大阪府堺市中区,住宅地,100,100.2977608,100.5955217,100.9587899,101.3339686,101.6019533,101.4649833,102.6202954,104.1448309,106.3959028,108.7839447
千葉県柏市,住宅地,100,99.27133322,98.62967142,98.15658179,97.85342378,97.67261654,97.48773094,98.03015267,102.2648486,110.5398388,116.4656942
北海道札幌市中央区,住宅地,100,109.1036605,115.6373015,121.5465364,129.1027555,140.2379983,145.9164744,157.3050993,177.865255,192.2265961,198.7104656
愛知県大府市,住宅地,100,102.4976245,105.1174155,107.6761233,110.8795982,113.8998235,113.6215556,116.6417809,122.4107506,131.6003801,139.8126782
東京都青梅市,住宅地,100,99.76259334,99.22303276,98.71800406,98.07916433,97.33672897,94.98424483,94.97129538,96.02883412,97.75111149,99.28346355
北海道札幌市白石区,商業地,100,103.9630536,110.3418331,120.6047209,136.2595721,154.4643562,160.6931397,165.5088024,172.7717692,184.795137,195.1606537
埼玉県吉川市,住宅地,100,100,100,100,100,100.2367424,99.43181818,99.43181818,99.43181818,100.3314394,101.2073864
兵庫県尼崎市,工業地,100,101.2287335,102.4102079,103.4499055,104.63138,105.9546314,107.0888469,111.342155,120.3213611,137.9962193,156.9943289
奈良県大和高田市,商業地,100,98.96054807,98.20458304,97.7557288,97.85022443,98.20458304,97.82660052,97.47224191,97.61398535,97.80297661,98.27545476
神奈川県横浜市栄区,工業地,100,100.9433962,101.8867925,102.8301887,106.6037736,111.3207547,115.0943396,119.8113208,124.5283019,130.1886792,137.7358491
広島県府中町,住宅地,100,104.5480173,110.1484683,115.4858109,120.8983274,126.1041158,128.1338094,130.9716219,134.8806615,140.3119714,147.6038339
愛知県半田市,商業地,100,99.40995038,98.53828617,97.77390371,97.46546869,97.47887891,96.05739574,95.49416655,95.30642349,95.8160118,97.77390371
埼玉県狭山市,住宅地,100,99.63608006,99.15258643,98.79386535,98.53392254,98.24278659,96.51156746,96.00207954,96.41798804,97.19781648,98.06602547
大阪府四條畷市,住宅地,100,99.58463136,99.2211838,98.84735202,98.56697819,97.97507788,97.37279335,97.1443406,97.69470405,99.04465213,100.5503634
沖縄県南風原町,商業地,100,101.8691589,103.7383178,109.3457944,113.0841121,117.7570093,117.7570093,119.6261682,123.364486,129.9065421,138.317757
神奈川県開成町,住宅地,100,99.88353133,99.27789425,98.48590729,97.64733287,96.73887724,95.85371535,95.2014908,94.92196599,95.08502213,95.271372
大阪府泉大津市,住宅地,100,99.96901787,99.51461324,99.14282764,99.06020861,98.88464319,98.15139936,97.86223278,98.34761954,99.33904782,100.8881545
福島県郡山市,商業地,100,102.7280405,105.3209459,107.2888514,109.2567568,111.0050676,108.8513514,109.5439189,112.6182432,118.5050676,124.9831081
大阪府堺市北区,工業地,100,100,100,100.9259259,101.8518519,102.7777778,101.8518519,103.7037037,107.4074074,112.037037,118.5185185
静岡県清水町,住宅地,100,99.74584104,99.53789279,99.42236599,99.16820702,98.75231054,98.10536044,97.62014787,97.27356747,97.11182994,96.97319778
大阪府大阪市住之江区,工業地,100,101.043585,101.5039902,101.6574586,101.6574586,102.0564764,102.0564764,103.898097,109.883364,120.626151,133.8244322
愛知県みよし市,住宅地,100,103.3867157,106.1958519,109.3462851,111.8403781,113.8093988,112.1029142,114.465739,117.2223681,120.8978735,124.3108427
千葉県佐倉市,商業地,100,99.81651376,99.81651376,99.81651376,99.63302752,99.81651376,100.1834862,100.733945,101.6513761,103.4862385,106.2385321
愛知県大府市,商業地,100,100.3660322,101.2811127,103.4040996,106.6617862,110.4502196,108.8030747,110.7796486,117.1486091,127.3792094,139.5497804
大阪府堺市東区,住宅地,100,100.2741479,100.8224436,101.2793567,101.919035,103.2897743,103.0156264,105.3641597,108.1970209,111.30403,115.2334826
広島県広島市南区,工業地,100,104.109589,108.2191781,114.1552511,121.0045662,128.3105023,130.1369863,133.3333333,137.8995434,142.9223744,148.8584475
広島県広島市中区,工業地,100,100.8200456,101.594533,102.8246014,104.3280182,106.6059226,107.9726651,111.6173121,116.1731207,120.7289294,125.7403189
埼玉県三郷市,住宅地,100,99.66880966,99.53243717,99.53243717,99.53243717,99.53243717,98.44795117,98.22066368,98.48042081,100.7143321,102.6884863
愛知県名古屋市天白区,工業地,100,101.3636364,101.3636364,101.8181818,102.2727273,103.1818182,101.8181818,102.7272727,105.4545455,108.1818182,112.2727273
大阪府大阪市西成区,工業地,100,99.31818182,98.70454545,98.36363636,98.36363636,98.36363636,98.36363636,99.31818182,103.1818182,108.0681818,114.8863636
愛知県尾張旭市,商業地,100,100,100,100,100,100.9090909,98.18181818,98.18181818,100.9090909,105.4545455,109.0909091
北海道札幌市西区,商業地,100,104.8952168,110.9529142,119.1649336,127.7288967,138.0099184,140.7081534,146.4832293,162.5873194,180.2858209,188.9670986
愛知県名古屋市港区,住宅地,100,99.37192437,98.33592334,97.24812225,97.75964776,98.8021238,99.00932401,101.4633515,105.7692308,109.5894846,111.8363118
京都府京都市山科区,工業地,100,99.45627549,99.45627549,99.45627549,99.45627549,99.45627549,98.41413684,98.32351609,98.32351609,99.32034436,101.9483462
埼玉県東松山市,商業地,100,100,100,101.3574661,101.3574661,101.3574661,100.9049774,100.9049774,100.9049774,100.9049774,100.9049774
静岡県静岡市清水区,商業地,100,97.421981,95.88421529,94.7987336,93.26096789,91.81365898,88.57982813,86.56716418,84.93894166,83.85345997,82.76797829
愛知県一宮市,商業地,100,102.0326121,104.4807805,106.8476444,109.4764895,112.3176295,110.6734722,111.7801165,114.9284069,121.8799404,129.6264511
大阪府摂津市,工業地,100,100,100.4509922,101.3229104,102.8262177,105.2315093,106.7348166,108.8394468,112.1467228,116.6566446,123.8725195
埼玉県さいたま市西区,商業地,100,100.9009009,101.8018018,102.7027027,103.6036036,104.5045045,103.6036036,103.6036036,105.4054054,107.2072072,109.9099099
大阪府東大阪市,工業地,100,100.7332133,102.154618,104.6179573,108.361204,113.3779264,114.6642655,117.4298945,120.7100592,123.205557,128.7303833
長野県松本市,商業地,100,98.70798921,98.03745196,97.55499223,97.92296999,99.0596124,97.6694742,96.62278191,96.34475427,96.84356857,98.11922479
広島県広島市東区,住宅地,100,102.4193911,105.234519,108.508342,113.1357647,119.0808113,119.7553627,121.3967711,123.5598327,126.4424158,129.6622746
沖縄県北谷町,商業地,100,103.3707865,110.247191,118.2921348,131.2359551,147.4157303,152.3595506,159.1011236,164.0449438,172.1348315,185.1685393
奈良県天理市,商業地,100,98.81139269,98.00403678,97.46579951,97.17425432,96.50145773,94.8418928,93.45144651,92.19555954,91.41063019,90.64812738
千葉県市川市,工業地,100,103.0235162,105.7782755,110.1903695,114.2217245,123.8521837,131.6909295,157.4468085,188.8017917,235.8342665,270.1007839
福岡県北九州市門司区,商業地,100,99.28434505,99.18210863,98.97763578,99.38658147,99.89776358,100.4217252,101.5079872,103.2971246,105.8019169,108.0766773
埼玉県さいたま市見沼区,住宅地,100,100.290265,100.506103,100.8707949,101.5704079,102.7910092,101.9871986,102.724025,104.0785948,105.7904138,107.1300982
京都府木津川市,商業地,100,100,100,100,100,100,100,100.8928571,101.7857143,102.6785714,103.5714286
京都府宇治市,住宅地,100,100.2485501,100.3377732,100.6245619,101.1599006,101.6856797,101.1981391,101.3702122,102.7372379,104.9423236,108.5399273
埼玉県上尾市,住宅地,100,100.0998787,100.0963116,100.1961903,100.6920168,101.212813,100.5921381,101.6123279,103.5813655,105.5646715,107.4017265
大阪府門真市,工業地,100,99.11111111,98.22222222,98.22222222,99.11111111,100.4444444,100.4444444,103.1111111,107.5555556,114.6666667,128.8888889
兵庫県宝塚市,工業地,100,100,100,100,100,100,100,100.8888889,102.6666667,108,113.7777778
静岡県藤枝市,商業地,100,100.5734451,101.786502,102.7348919,104.1685046,106.462285,104.9625055,104.6537274,105.0507278,105.5359506,106.881341
神奈川県小田原市,住宅地,100,98.41659584,96.4585891,94.95703088,93.45862058,92.15852929,90.67900652,89.58982592,89.37576731,90.11552869,91.15434256
愛知県東海市,商業地,100,100.4258443,100.7195301,100.8957416,101.3803231,102.4522761,101.7621145,103.4361233,109.2511013,114.3171806,116.7694567
埼玉県久喜市,商業地,100,100,100.1539477,100.3298878,100.5278205,100.505828,99.56014955,99.09830658,99.45018694,99.82405982,100.2199252
神奈川県伊勢原市,住宅地,100,99.68598882,99.13332915,98.81931797,98.64347171,98.7753564,98.36714187,99.17729071,100.9357533,103.8246562,107.1217735
愛知県小牧市,商業地,100,100.5264081,100.9299877,101.6845061,102.544306,103.2461835,101.7897877,102.6846815,103.8252325,105.1587998,107.0363222
愛知県蟹江町,商業地,100,100,100,100,100,100,98.24561404,98.24561404,100.877193,103.5087719,105.2631579
福岡県福岡市城南区,住宅地,100,102.8649535,106.5554948,111.2848551,116.8562056,123.5101148,126.4133406,132.8102788,141.4215418,153.5811919,165.6533625
神奈川県大磯町,住宅地,100,97.90163934,95.45355191,93.19125683,91.21311475,89.42076503,87.6284153,86.48087432,86.15300546,86.90710383,88.15300546
愛知県日進市,住宅地,100,103.4810433,106.5257442,109.3280326,112.0430525,113.6817609,111.916998,113.1484534,116.6004073,121.3032095,125.5114904
東京都八王子市,住宅地,100,100.2286407,100.4176934,100.7012725,101.0729146,101.4881842,100.8014543,100.9105231,102.0254494,104.7957988,108.2763078
長野県長野市,商業地,100,99.49302915,99.38608999,99.40985425,99.88513942,100.6653992,99.49302915,98.59394804,98.66524081,99.61581115,101.1129594
静岡県長泉町,住宅地,100,100.4350979,101.0877447,102.0304569,102.8716461,104.13343,104.4234953,105.1486584,106.1638869,107.3241479,108.6294416
神奈川県座間市,工業地,100,100,100,100.8695652,101.7391304,102.6086957,104.3478261,107.826087,111.3043478,116.5217391,122.6086957
愛知県名古屋市守山区,住宅地,100,100.6687457,101.0845461,102.020097,104.7262647,106.954262,105.5197505,107.5155925,110.8905059,115.6826057,119.8787249
福岡県福岡市南区,住宅地,100,103.3888357,109.2397516,116.7124896,126.233357,137.317352,140.7772389,149.723518,160.9218127,176.6735658,193.9359303
滋賀県守山市,商業地,100,102.6338515,105.0086356,107.5129534,110.2547496,113.1260794,113.1260794,114.6373057,117.6597582,121.9775475,128.6701209
奈良県河合町,商業地,100,99.13793103,98.27586207,97.4137931,97.4137931,97.4137931,95.68965517,93.10344828,92.24137931,92.24137931,92.24137931
愛知県知立市,住宅地,100,101.4535134,102.7522147,104.730369,106.8633353,109.6585534,108.7812849,111.4646942,116.7971102,124.9677475,130.12815
富山県富山市,商業地,100,102.0327014,103.4228273,105.1374221,106.5943504,107.9017687,107.7490775,107.6218348,108.7033974,110.4529838,112.4793231
東京都瑞穂町,商業地,100,101.2875536,101.7167382,103.0042918,103.8626609,105.5793991,104.2918455,104.2918455,106.0085837,107.7253219,109.4420601
滋賀県草津市,住宅地,100,101.8534409,103.5953321,105.41445,107.3708598,110.1424404,110.8203192,112.6136949,115.1021109,118.3542131,122.7732967
奈良県香芝市,商業地,100,101.7094017,103.4188034,105.1282051,106.8376068,108.1196581,108.1196581,108.1196581,108.974359,110.2564103,111.5384615
兵庫県神戸市垂水区,住宅地,100,100.3307302,100.4971621,100.6785303,100.9431144,101.8200828,101.7667392,102.7418598,104.7603807,107.4446294,110.2056928
千葉県市原市,商業地,100,101.5460415,102.8712198,105.2157662,107.7811757,111.0601427,111.8756371,113.0309208,116.1739721,122.1882433,131.3285763
愛知県豊明市,商業地,100,101.8675722,103.9898132,106.1120543,107.385399,108.6587436,106.9609508,107.385399,110.3565365,114.1765705,116.7232598
大阪府交野市,住宅地,100,99.43639779,98.8121932,97.92739834,97.36985637,97.18198897,96.77595297,96.86079632,97.50924186,98.63644628,99.73940973
大阪府松原市,住宅地,100,99.21270089,98.41889518,97.91138005,97.65762249,97.75522155,96.49294033,96.77923092,97.32578567,98.02849893,98.66614614
千葉県印西市,商業地,100,100.3664036,100.7609921,101.1555806,101.8883878,101.7756483,101.6629087,102.1984216,103.0439684,104.1149944,105.3833145
兵庫県加古川市,商業地,100,100.3381234,101.8596788,103.8884193,105.7480981,107.2696534,107.1005917,107.2696534,108.2840237,110.0253593,113.06847
神奈川県厚木市,住宅地,100,99.46393762,98.75893437,98.06042885,97.41390513,97.05003249,96.45873944,97.02079272,99.05782976,102.1929825,105.1526966
三重県伊勢市,商業地,100,100.269451,100.2357696,100.2862917,100.9262378,104.1764904,103.6712698,103.2670933,103.873358,105.490064,107.4941058
広島県広島市安芸区,商業地,100,100.7154882,101.5572391,102.483165,103.4511785,105.5555556,106.0606061,107.1127946,109.006734,110.5639731,112.1212121
大阪府岸和田市,商業地,100,100.8403361,101.6806723,102.6890756,103.5294118,104.3697479,103.5294118,103.1932773,103.8655462,107.2268908,111.4285714
兵庫県洲本市,商業地,100,98.31932773,96.21848739,93.69747899,90.67226891,87.73109244,83.94957983,80.42016807,77.01680672,73.94957983,71.55462185
埼玉県熊谷市,商業地,100,100.1199328,100.3597985,100.5996642,101.055409,101.523147,101.0913888,100.6116575,100.3358119,100.8275366,101.6670664
大分県大分市,商業地,100,101.0639948,102.301703,104.4110804,107.1687812,110.3421534,111.3875361,112.3863883,113.8846667,117.0146105,121.3233241
埼玉県八潮市,住宅地,100,99.88584475,99.87062405,100.4794521,101.1643836,101.9634703,101.1643836,101.6210046,102.9528158,106.2633181,110.4490107
静岡県静岡市駿河区,住宅地,100,100.4038575,101.1523866,101.312537,101.5388365,101.6328378,100.6580093,100.9539394,101.4761689,102.3709223,103.7809421
埼玉県吉川市,商業地,100,99.16666667,98.33333333,97.5,97.5,97.5,96.66666667,96.66666667,96.66666667,97.5,98.33333333
大阪府堺市西区,工業地,100,100,100,100,100,100.8264463,100,102.4793388,105.3719008,110.7438017,116.9421488
神奈川県湯河原町,商業地,100,97.52066116,95.04132231,93.38842975,92.56198347,90.90909091,89.25619835,87.60330579,86.7768595,86.7768595,86.7768595
千葉県千葉市中央区,住宅地,100,100.9356596,102.2703506,104.182949,106.6569431,109.604271,111.258187,113.7211734,117.7555176,124.4509879,133.4058011
広島県広島市安佐北区,商業地,100,100.2475248,100.7150715,101.760176,103.1353135,104.7854785,104.7854785,104.7854785,105.3905391,106.2706271,107.7007701
愛知県安城市,住宅地,100,101.1813187,102.3008242,103.956044,106.4903846,109.375,108.646978,111.6964286,118.5233516,125.0961538,128.8186813
千葉県流山市,住宅地,100,99.95663298,99.96530639,100.0563771,100.4553537,100.9107073,100.9757578,101.6913136,103.6384926,114.9616202,131.1592003
静岡県熱海市,商業地,100,99.58847737,99.17695473,99.17695473,100.8230453,104.526749,104.9382716,108.2304527,116.872428,127.9835391,143.2098765
